phi,psi
-92.61305236816406,179.7072296142578
-83.35112762451172,169.3990020751953
-78.10920715332031,133.2686767578125
-122.3226318359375,144.41172790527344
-100.56295013427734,146.31553649902344
-97.8544921875,161.1326904296875
-64.02470397949219,156.45263671875
-76.30911254882812,147.48756408691406
-136.46392822265625,141.49020385742188
-103.36653900146484,135.83917236328125
-121.02791595458984,149.05816650390625
-125.70565032958984,164.1332550048828
-121.58531188964844,162.03125
-86.48417663574219,157.3061981201172
-112.88717651367188,149.3721923828125
-96.84698486328125,125.20191192626953
-85.51948547363281,139.7327423095703
-76.76239013671875,147.96340942382812
-85.28363037109375,177.13063049316406
-103.01109313964844,137.4896240234375
-126.61447143554688,149.894775390625
-81.8477783203125,137.8069305419922
-144.8011016845703,57.6558837890625
-117.98039245605469,-22.68854331970215
-86.80281829833984,-34.94942855834961
-68.494873046875,-53.977230072021484
-95.72080993652344,41.65382385253906
-148.4726104736328,-26.86097526550293
-85.25423431396484,-54.66637420654297
-95.71954345703125,-24.020360946655273
-92.9581298828125,-33.66542053222656
-132.9296417236328,137.9052734375
-77.94147491455078,102.578125
-74.90130615234375,140.928955078125
-83.8208999633789,148.04026794433594
-101.3873519897461,136.2769775390625
-129.51124572753906,165.2063751220703
-84.4390640258789,178.68017578125
-86.3398666381836,149.42393493652344
-89.06915283203125,178.14297485351562
-83.56224822998047,162.89205932617188
-77.86731719970703,155.63035583496094
-78.50140380859375,163.65167236328125
-103.50687408447266,167.04440307617188
-87.77627563476562,168.08505249023438
-72.14440155029297,153.7350616455078
-68.47940826416016,178.56915283203125
-88.82786560058594,143.88998413085938
-60.560577392578125,167.96401977539062
-140.61070251464844,154.44761657714844
-113.36641693115234,142.50906372070312
-85.69918060302734,160.4286346435547
-99.82735443115234,136.4285888671875
-84.24776458740234,140.5097198486328
-104.20283508300781,166.5217742919922
-81.62672424316406,148.49301147460938
-104.82495880126953,155.0682373046875
-65.87261962890625,158.4337921142578
-70.09037017822266,154.89614868164062
-61.79767608642578,158.07728576660156
-117.95896911621094,143.82958984375
-90.46868133544922,156.62185668945312
-87.58344268798828,121.02064514160156
-111.44231414794922,166.2880401611328
-90.40086364746094,157.1927032470703
-84.421875,-179.1069793701172
-95.14849090576172,137.6790008544922
-90.45807647705078,168.157470703125
-92.99752044677734,157.80723571777344
-80.18592834472656,174.5361328125
-84.03958892822266,166.4095916748047
-75.5715103149414,161.78375244140625
-58.50387191772461,148.267822265625
-74.9648666381836,107.53813171386719
-70.03584289550781,164.25010681152344
-77.41521453857422,158.12982177734375
-107.09720611572266,34.91880798339844
-93.30473327636719,165.95684814453125
-74.69773864746094,159.66244506835938
-107.44572448730469,151.6053466796875
